Datetime,Close,High,Low,Open,Volume,EMA_9,EMA_20,EMA_50,RSI,ATR,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,EMA_Gap_Pct,EMA9_Slope,EMA20_Slope,RSI_Change,ATR_Pct,RSI_Above_50,Prev_EMA_Diff,Curr_EMA_Diff,Crossover,Target
2024-06-27 13:00:00+00:00,61844.52734375,61844.52734375,61271.2890625,61271.2890625,684787712,61214.07419529492,61148.58545484058,61315.1093552773,65.12510176652272,286.90248055696867,1.2739622052322375,99.97865171303795,-98.70468950780571,0.0010709771937848882,157.61328711377428,73.25704093783133,11.099187644719052,0.004639092461039934,1,-18.867505721602356,65.48874045434059,1,0.0
2024-06-28 12:00:00+00:00,61326.0859375,61720.3125,61322.6875,61594.171875,471003136,61475.62420359864,61484.85532043142,61456.24862251568,46.24949963528754,268.6617406484347,17.686414417956257,-35.71020613708864,53.3966205550449,-0.000150136432535642,-37.38456652465538,-16.71256662435917,-6.34150621403893,0.004380872128742069,0,11.440883067516552,-9.231116832779662,-1,1.0
2024-06-29 11:00:00+00:00,61027.3359375,61097.62109375,60846.953125,60890.7109375,0,60839.768238000215,60821.14181901628,61003.99152352548,55.4194783374937,210.48258118781456,-41.859864446851134,76.5936541509407,-118.45351859779183,0.00030624908423062744,46.891924874951656,21.704644050914794,4.119329924077398,0.003448988522182524,1,-6.560861840102007,18.626418983934855,1,0.0
2024-06-30 02:00:00+00:00,60723.46484375,60862.29296875,60688.890625,60862.29296875,82371584,60867.082537701666,60878.02712979047,60960.45029523841,41.88886971530372,151.69440750058294,-11.339221375535999,-10.567090046528262,-0.7721313290077365,-0.00017977902052360024,-35.90442348791112,-16.26971432004939,-5.772391969614468,0.002498118443848913,0,8.690117079058837,-10.944592088802892,-1,0.0
2024-06-30 07:00:00+00:00,61401.0078125,61647.56640625,60921.25390625,60921.25390625,944048128,60928.94206845409,60894.30218898317,60949.67869150005,66.86595516353466,191.5050554256973,17.76260338339489,29.05647843376516,-11.293875050370271,0.0005688525564085303,118.01643601147953,53.33743405441055,15.00399131505499,0.0031189236504145907,1,-30.039122486152337,34.63987947091664,1,1.0
2024-07-02 07:00:00+00:00,62548.40234375,62790.90234375,62510.6171875,62790.90234375,337739776,62865.707393936944,62892.867661421864,62536.94211466558,42.79421186508229,245.41396673797172,49.59348952511937,-84.16996690055836,133.76345642567773,-0.00043184972310588403,-79.32626254673232,-36.259507123351796,-5.222656225829546,0.003923584896529241,0,15.906487938460486,-27.16026748492004,-1,1.0
2024-07-05 19:00:00+00:00,56523.53515625,56719.109375,56368.703125,56505.265625,9674752,56138.71070422677,56123.58363455531,57276.476568043545,51.84896504690187,644.7820200445809,-263.651977848167,315.40864727273674,-579.0606251209038,0.0002695314285337736,96.20611300581368,42.10016017838643,-0.4901211363803455,0.011407319415924487,1,-38.978883155970834,15.127069671456411,1,1.0
2024-07-07 12:00:00+00:00,57324.41796875,57584.3046875,57222.35546875,57441.859375,34398208,57566.364187153595,57567.31330725586,57409.138329414745,46.40046549511224,329.06521747650896,92.66473158694134,-110.1524624248679,202.81719401180925,-1.6487135628556844e-05,-60.48655460090231,-25.567930369041278,-2.470626551010767,0.005740402242826024,0,33.96950412959268,-0.9491201022683526,-1,1.0
2024-07-08 10:00:00+00:00,56758.93359375,57678.03515625,56758.93359375,57494.07421875,677330944,56465.992820958694,56456.51547961218,56779.74604294552,52.17049146903997,592.5043871646523,-127.32194069300022,189.7531818960988,-317.075122589099,0.0001678697536679882,73.23519319783372,31.833485698713048,-8.000006530820833,0.010438962638119328,1,-31.924366152605216,9.477341346515459,1,0.0
2024-07-08 15:00:00+00:00,55790.640625,56571.09765625,55790.640625,56187.421875,1268416512,56503.36450757176,56518.10450571712,56757.45524888861,41.99508100528267,685.3429043064513,-69.31790896647726,49.995884602164494,-119.31379356864176,-0.00026080135337646737,-178.18097064293397,-76.57514533864742,-3.6925284027249106,0.012284191337988446,0,86.86582715892291,-14.739998145363643,-1,0.0
2024-07-08 22:00:00+00:00,56634.40234375,56929.484375,56584.7109375,56665.703125,0,56453.930587528324,56453.75609719059,56661.249647887096,51.7377490141033,579.4997572034458,-45.38477951465029,46.45428386617999,-91.83906338083028,3.090854352234823e-06,45.11793905542436,19.015394374669995,-0.5801593182388345,0.010232292267976898,1,-25.92805434302136,0.1744903377330047,1,1.0
2024-07-10 15:00:00+00:00,57739.58203125,58002.234375,57543.03125,57716.63671875,0,58112.14453729645,58120.17454328861,57728.43710713122,45.400877129326254,445.48676638417595,118.66160048766324,-155.28789588000558,273.9494963676688,-0.00013816211075168982,-93.1406265116093,-40.062369688275794,0.016463454049542747,0.007715448410123027,0,45.04825083117612,-8.030005992157385,-1,0.0
2024-07-11 07:00:00+00:00,58196.52734375,58227.38671875,57934.15625,57993.21875,159219712,57918.59395605905,57887.28062950161,57753.307017259714,55.76538548995706,390.94267160063555,19.64339995629416,38.821519148554906,-19.178119192260745,0.000540936216331392,69.48334692274511,32.552285710356955,3.078298306348863,0.006717628859389678,1,-5.6177346549520735,31.313326557436085,1,0.0
2024-07-12 14:00:00+00:00,57809.89453125,57979.45703125,57778.2890625,57911.61328125,0,57442.16051392376,57419.375918849255,57554.662819957935,55.88365084127423,368.96550311448897,-50.58004041102686,101.36801281254338,-151.94805322357024,0.00039681021797771893,91.93350433155865,41.10722235796857,-2.324186666610764,0.006382393638774746,1,-28.041686899086926,22.78459507450316,1,1.0
2024-07-17 16:00:00+00:00,64252.58203125,64763.5546875,63896.0859375,64763.5546875,0,64895.293317350646,64942.25602548089,64233.065323107956,41.50969455069411,505.3451968225816,100.22889970980032,-172.84805326972605,273.07695297952637,-0.0007231456220402881,-160.6778215251543,-72.59726255061832,-6.7613602744917785,0.007864978820256609,0,41.11785084428993,-46.96270813024603,-1,0.0
2024-07-18 06:00:00+00:00,65021.00390625,65046.02734375,64715.25390625,64756.50390625,36474880,64707.49181241473,64699.83493296103,64382.21498411607,56.15505027160775,416.58354047286997,3.0306505354310502,31.836786559331678,-28.806136023900628,0.00011834465206341335,78.37802345882665,33.80726034620602,4.2511454393607835,0.006406907236829464,1,-36.913883658919076,7.656879453701549,1,0.0
2024-07-18 14:00:00+00:00,63964.609375,64706.53125,63748.6875,64603.14453125,403824640,64580.732806791144,64655.06144314671,64454.856457108835,38.55070111209949,420.68190938353007,-49.12604687474959,-47.47147314383649,-1.6545737309130981,-0.0011496182154420611,-154.030857947786,-72.67916506807524,-9.268320254095414,0.006576791658606609,0,7.0230565241436125,-74.32863635556714,-1,0.0
2024-07-19 13:00:00+00:00,65269.28125,65269.28125,64107.15234375,64406.8203125,1414225920,64290.62215113915,64162.46940870776,64186.97784476098,66.92193321779676,422.34540235851205,48.33840309538209,133.8327496768722,-85.49434658149012,0.0019973162444087257,244.6647747152092,116.50650960970961,10.859651398648033,0.006470814359680299,1,-0.0055226741096703336,128.15274243138992,1,1.0
2024-07-21 11:00:00+00:00,66895.90625,66895.90625,66817.4921875,66852.5078125,0,66936.4965599477,66938.26279637533,66479.08150213413,51.006496204838946,247.5126248450879,80.50529209795059,-80.09234104445042,160.597633142401,-2.6386051173837992e-05,-10.147577486932278,-4.458583828993142,1.3334251850658916,0.0036999666903397084,1,3.9227572303061606,-1.7662364276329754,-1,0.0
2024-07-21 12:00:00+00:00,66958.328125,66999.234375,66862.09375,66898.4453125,15675392,66940.86287295815,66940.17378005387,66497.87548734456,52.7547583431921,239.62891057043876,74.75030814121419,-68.67786000094947,143.42816814216366,1.0294160671733613e-05,4.366313010454178,1.9109836785355583,1.7482621383531551,0.0035787767896936088,1,-1.7662364276329754,0.6890929042856442,1,1.0
2024-07-21 13:00:00+00:00,66785.4296875,66988.015625,66670.953125,66951.875,228818944,66909.77623586653,66925.4362474297,66509.15212264477,47.679705597357625,245.15988124397884,55.59709426466725,-70.26485910199713,125.86195336666438,-0.00023399192356793178,-31.086637091619195,-14.737532624174492,-5.075052745834476,0.003670858784485212,0,0.6890929042856442,-15.66001156315906,-1,0.0
2024-07-21 14:00:00+00:00,67321.515625,67391.625,66753.3984375,66787.6875,798633984,66992.12411369324,66963.15809291258,66541.00951489399,60.40011029464846,273.2360727622661,82.72212006778864,-34.5118666391006,117.23398670688924,0.0004325665277086886,82.34787782670173,37.72184548288351,12.720404697290832,0.00405867381661858,1,-15.66001156315906,28.966020780659164,1,0.0
2024-07-22 10:00:00+00:00,67422.6875,67519.8671875,67320.28125,67432.96875,285331456,67496.66893296131,67502.21366554697,67128.8536902881,49.684710883829226,384.01599422625617,73.19006571703358,-91.8291210019274,165.01918671896098,-8.214149262013376e-05,-18.495358240325004,-8.371175320731709,0.28979043921701475,0.005695649468530251,0,4.579450333942077,-5.544732585651218,-1,0.0
2024-07-22 11:00:00+00:00,67557.1171875,67557.1171875,67319.203125,67426.328125,267440128,67508.75858386906,67507.44257239964,67145.6483372376,52.148466631520584,373.580141960095,70.50610138646152,-75.61046826599957,146.1165696524611,1.9494316763768942e-05,12.089650907742907,5.22890685267339,2.4637557476913585,0.0055298413773821895,1,-5.544732585651218,1.3160114694182994,1,0.0
2024-07-22 13:00:00+00:00,67130.21875,67956.75,67072.390625,67704.3046875,3506804736,67461.30799367621,67486.84786680559,67165.37868303825,44.503457712720845,404.82237049110233,38.39679473236902,-75.25005858777952,113.64685332014854,-0.00037844222891827756,-82.77231091904105,-37.53990703217278,-9.93705514691652,0.006030404459111081,0,19.692530757485656,-25.539873129382613,-1,0.0
2024-07-22 19:00:00+00:00,68237.1484375,68246.3046875,67426.59375,67464.40625,391360512,67498.46373219427,67455.1181906296,67208.95856704681,61.86867741149259,442.0129491947994,45.25625348715403,29.044634068948604,16.211619418205423,0.000642583435139488,184.67117632643203,82.31897335477697,10.014207325964115,0.0064775999483572995,1,-59.00666140698013,43.34554156467493,1,0.0
2024-07-23 04:00:00+00:00,67002.46875,67547.5,67002.46875,67496.2578125,239218688,67459.94535834553,67497.44770258002,67316.41098679353,42.1088418889057,401.6133424935969,-1.9326651415904053,-51.07192185020536,49.13925670861495,-0.0005556112936259848,-114.36915208637947,-52.10304763999011,-7.106396157398201,0.005994008131134675,0,24.76376021190663,-37.502344234482734,-1,1.0
2024-07-24 11:00:00+00:00,66397.7890625,66550.71875,66369.2109375,66504.9453125,0,66231.47022501797,66217.36748216566,66509.3967907854,52.19770719043059,323.9076511028374,-84.2043015696836,117.12127305583314,-201.32557462551674,0.000212976495269262,41.57970937050413,18.991745298349997,-2.1101600073195783,0.0048782897092845105,1,-8.485221219845698,14.102742852308438,1,0.0
2024-07-24 19:00:00+00:00,65725.203125,66091.7109375,65602.984375,65736.4140625,0,66167.71820726695,66221.26219351326,66439.95477236291,41.8499028556215,437.924282494515,-70.87348772653786,-14.443045258370532,-56.43044246816733,-0.000808561849664576,-110.6287705667346,-52.21674405402155,-0.4242740758355765,0.006662958221089789,0,4.8680402664031135,-53.54398624630994,-1,1.0
2024-07-25 21:00:00+00:00,65811.203125,65955.9921875,65244.421875,65279.71875,383664128,64938.583514542726,64843.477440493174,65301.58635145023,61.89429037728262,500.2551902271359,-56.77309042703564,202.70810680430935,-259.481197231345,0.00146670224675768,218.15490261431842,101.8658615270324,8.067314484225307,0.007601368254535096,1,-21.18296703773376,95.10607404955226,1,1.0
2024-07-28 02:00:00+00:00,68140.5234375,68141.9765625,67986.4765625,68087.6171875,0,68227.59558890654,68228.0330923758,67719.36264455502,50.12887549623646,503.3786679747952,108.49950410732708,-113.51393252758663,222.01343663491372,-6.412371124220363e-06,-21.768037851623376,-9.211542618504609,0.3120348313543886,0.007387361331858644,1,12.118991763854865,-0.43750346926390193,-1,0.0
2024-07-28 18:00:00+00:00,68225.96875,68258.8984375,67965.1640625,67983.203125,0,67881.15887056597,67879.76666701541,67733.82218322881,56.562316928459545,333.297870423052,-18.20058987326047,41.91285226035129,-60.11344213361176,2.0509845848209996e-05,86.20246985851554,36.44232452470169,4.184942215216843,0.004885205392163113,1,-48.3679417832609,1.3922035505529493,1,1.0
2024-07-29 16:00:00+00:00,66937.0390625,68081.875,66881.7421875,68081.875,2819977216,68567.20944324166,68737.0213290048,68412.85021773224,28.852550892467214,497.7435424053443,-0.7667516194924247,-269.32068759681243,268.55393597732,-0.0024704574402539497,-407.5425951854122,-189.47181752682081,-10.215106973027488,0.007435995816017415,0,48.258891895457054,-169.81188576313434,-1,1.0
2024-07-31 15:00:00+00:00,66358.2890625,66490.875,66338.046875,66407.3515625,0,66260.89320134891,66257.82494307646,66625.38505523045,50.724801495751706,380.1485592027817,-69.79023153643357,71.60267559186121,-141.39290712829478,4.630786288398161e-05,24.348965287776082,10.575170465643168,-0.6979099692630797,0.005728727557227044,1,-10.705536549678072,3.068258272454841,1,0.0
2024-07-31 19:00:00+00:00,65178.96875,66604.9453125,65022.71875,66505.5234375,1673033728,66145.62230527253,66215.45978383065,66556.40189829949,33.41215733077027,479.53951314271785,-96.33371320586593,-10.595203726807796,-85.73850947905814,-0.0010547005002475157,-241.66338881812408,-109.10431935059023,-19.95103446248237,0.0073572737086718305,0,62.721590909408405,-69.83747855812544,-1,1.0
2024-08-01 23:00:00+00:00,65353.5,65382.48828125,64957.58984375,65138.4609375,391122944,64432.76583442383,64368.904091884935,64991.66479330414,59.688999334571676,562.0114340973906,-121.96133832207124,240.5511212197182,-362.51245954178944,0.0009921210161933747,230.18354139404255,103.64167453842674,1.8605955553035685,0.008599561371577507,1,-62.68012431672105,63.86174253889476,1,0.0
2024-08-02 07:00:00+00:00,64149.44140625,64447.421875,64149.44140625,64420.6796875,315002880,64366.47336378551,64385.29907673543,64836.137890943675,46.33467220461672,527.8553340863269,-75.6476832635235,35.25477045413099,-110.9024537176545,-0.00029239148097271643,-54.257989383870154,-24.827123208990088,-3.089153513805293,0.008228525806538023,0,10.605153224962123,-18.825712949917943,-1,0.0
2024-08-02 09:00:00+00:00,64460.08984375,64528.83984375,64383.96484375,64524.3515625,0,64402.75592157273,64400.25635519045,64807.82994145263,50.046739277517766,494.81340030912884,-50.65060337072646,40.2654131632559,-90.91601653398236,3.881298808022448e-05,14.333480544315535,6.29826195363421,-0.19360447017853488,0.007676275374554191,1,-5.535652208403917,2.4995663822774077,1,0.0
2024-08-02 14:00:00+00:00,63206.56640625,65225.1875,63206.56640625,65182.1953125,1485606912,64378.00302163097,64414.69778293223,64746.28411372375,38.07672364640943,623.2415431739331,-49.441092675115215,-19.686184860366733,-29.75490781474848,-0.0005696644176600137,-292.85915384523105,-127.17172386129096,-20.662291348714028,0.009860392339114716,0,128.99266868268023,-36.69476130125986,-1,1.0
2024-08-07 16:00:00+00:00,56166.625,56262.58203125,55886.625,56110.8828125,0,56612.30490864886,56619.03658589385,56446.4299703751,45.18196635206851,605.8416895882792,126.91731224412797,-166.05948868750363,292.9768009316316,-0.00011889423859729378,-111.41997716220794,-47.622272199354484,0.9581265706197684,0.010786506926280139,0,57.06602771786129,-6.73167724499217,-1,1.0
2024-08-08 03:00:00+00:00,57142.47265625,57586.734375,57142.47265625,57372.57421875,0,56267.18688369392,56161.99475385402,56211.696658575995,59.88126847802933,670.427648924066,30.92510242039134,155.82551918848475,-124.9004167680934,0.00187301270727527,218.82144313902245,103.20820025220746,-2.680233466983431,0.01173256279890327,1,-10.421113046919345,105.19212983989564,1,1.0
2024-08-11 12:00:00+00:00,60520.04296875,60714.84765625,60358.4921875,60698.1796875,415193088,60931.86647033729,60949.276316983116,60610.57783413814,39.32271405631839,303.0517880956433,40.742216376645956,-71.38632119883525,112.1285375754812,-0.00028564484597452756,-102.9558753968231,-45.182457708753645,-3.9763944892837415,0.005007461548765365,0,40.363571042245894,-17.409846645823563,-1,1.0
2024-08-12 15:00:00+00:00,60133.79296875,60494.08203125,59422.3828125,60316.875,1334775808,59375.6300316948,59296.80685714581,59659.90436979234,56.28896346074825,757.3294489759388,-91.74753440588393,229.51719472764074,-321.26472913352467,0.001329298805901743,189.5407342637991,88.10380122149218,-1.6152089102553262,0.012594074173393713,1,-22.61375849331671,78.82317454899021,1,0.0
2024-08-12 18:00:00+00:00,58514.8515625,59468.90234375,58514.8515625,59325.55078125,769114112,59238.28488872775,59256.5963346332,59603.92554238999,43.16701670708655,757.3143600902471,-112.8959890234546,89.25417628825082,-202.15016531170542,-0.00030901953601993,-180.858331556934,-78.07839706665254,-6.409148084622387,0.012942258928596203,0,84.46848858483281,-18.311445905448636,-1,0.0
2024-08-13 00:00:00+00:00,59828.78125,59875.9609375,59331.00390625,59358.06640625,0,59281.95954087066,59246.32525249049,59518.530879894686,55.10683954735387,689.6776128369085,-41.8485906996284,87.14377244009768,-128.99236313972608,0.0006014598918718922,136.70542728233704,61.31115763257549,4.183956269594283,0.01152752234672854,1,-39.75998126959166,35.63428838016989,1,0.0
2024-08-13 08:00:00+00:00,59099.7421875,59314.0,58977.28515625,59246.0078125,0,59261.90974218449,59267.24957058818,59458.487995544994,47.497605928310485,545.915348984658,-27.136065062091802,7.092944772962454,-34.229009835054256,-9.009745588630072e-05,-40.54188867111952,-17.632356114547292,-1.6756875441073618,0.009237186640386441,0,17.569704152883787,-5.339828403688443,-1,0.0
2024-08-13 14:00:00+00:00,59659.46484375,59762.51171875,59163.43359375,59411.91796875,0,59242.92132120522,59223.61345889027,59390.27357266245,55.70615500730645,505.6277133491701,-14.61255918382085,40.28385450400198,-54.89641368782283,0.0003260162828185251,104.13588063619682,45.87909314312856,2.9347443592693168,0.008475230454604727,1,-38.94892517811968,19.30786231494858,1,1.0
2024-08-14 14:00:00+00:00,59500.17578125,59636.0,58937.7578125,59636.0,1639077888,60475.14261322273,60528.711714860925,60209.620254218025,37.10361662770013,524.2417365727551,84.95918922623241,-187.52626853405167,272.4854577602841,-0.0008850196893426498,-243.74170799317653,-108.26694038010464,-0.2789913432835007,0.008810759458931831,0,81.90566597487486,-53.569101638197026,-1,1.0
2024-08-15 15:00:00+00:00,59727.2265625,59748.09375,59341.06640625,59431.046875,0,59036.16249131139,58978.8293909103,59316.22980603389,62.16339758505095,432.89025887658863,-94.01312941528886,206.12231507884047,-300.13544449412933,0.0009720962757854718,172.76601779715565,78.778649641019,4.227721087039704,0.007247787714093871,1,-36.65426775504602,57.33310040109063,1,0.0
2024-08-15 18:00:00+00:00,57916.39453125,58915.80078125,57646.79296875,58915.80078125,1759037440,58860.47610180145,58917.585032671006,59255.053563639885,35.565202467943244,501.3936900403117,-132.8390684486876,60.21491515956819,-193.0539836082558,-0.0009693019637157743,-236.02039263785264,-105.3884738337947,-11.882728564042026,0.008657197916036957,0,73.52298793449881,-57.10893086955912,-1,1.0
2024-08-16 09:00:00+00:00,58644.48828125,58645.171875,58304.9609375,58378.9921875,94707712,58303.172233079145,58269.451309630975,58669.1167860843,53.834385392376944,467.6102472081756,-81.63529309506703,140.08669202110931,-221.72198511617634,0.0005787067269431649,85.32901204271911,39.477575959899696,2.988117683924436,0.007973643575259594,1,-12.130512634648767,33.72092344817065,1,0.0
2024-08-16 12:00:00+00:00,57860.8203125,58502.03125,57632.81640625,58415.47265625,0,58249.666120836526,58256.13825973262,58619.44912449139,43.79651502670008,477.68575693243884,-78.2899265795495,66.10099034410163,-144.39091692365113,-0.00011109797335417692,-97.21145208412781,-41.612415498173505,-6.914416685547167,0.008255772288614472,0,49.12689768985729,-6.472138896097022,-1,0.0
2024-08-16 16:00:00+00:00,58589.01171875,58651.41796875,58053.33203125,58097.125,154619904,58257.810336844654,58251.00854115275,58561.87745463835,53.84469402512209,509.4900146748069,-49.55310767762421,52.820673025659815,-102.37378070328403,0.00011676700304856195,82.80034547634568,35.5792818523405,6.253941172800552,0.008695999466940264,1,-40.41926793209859,6.801795691906591,1,1.0
2024-08-18 22:00:00+00:00,59378.578125,59554.38671875,59378.578125,59446.98046875,299361280,59625.475082732504,59645.08828622039,59459.00423740747,43.62504528909245,251.8792245294396,33.662669547666155,-65.51680429873633,99.17947384640249,-0.00032883182926588157,-61.72423943311878,-28.053701181095676,-1.3513323652671474,0.004241920781585566,0,14.05733476414025,-19.613203487882856,-1,1.0
2024-08-19 19:00:00+00:00,59132.34375,59132.34375,58913.98828125,59060.390625,403326976,58793.432594173464,58779.314181933165,58972.5206452735,56.74389404838376,341.96119086713895,-74.01433734015154,116.36759896876373,-190.38193630891527,0.0002401935517076645,84.72778895663942,37.16100716492656,1.4250893838084266,0.005782980500703373,1,-33.448369551413634,14.118412240299222,1,1.0
2024-08-20 16:00:00+00:00,58811.2109375,59028.484375,58640.546875,58825.54296875,617820160,59880.930175237496,59992.16587753779,59685.54116124027,34.681989101022516,426.0610653240815,62.914128614604124,-261.76602916820053,324.68015778280466,-0.0018541704683134339,-267.4298094343685,-124.31104631976632,-0.09429875713299651,0.0072445552222494825,0,31.88306081431074,-111.23570230029145,-1,0.0
2024-08-21 16:00:00+00:00,59894.4765625,59923.9609375,59421.4921875,59531.67578125,0,59544.71740338381,59515.01093689062,59521.24845349548,57.903864194081876,385.72201914999823,-3.3339359388846788,53.42090109824064,-56.75483703712532,0.0004991424184512052,87.43978977904771,39.94375006414339,4.674806613809757,0.00644002654814917,1,-17.789573221714818,29.70646649318951,1,1.0
2024-08-22 17:00:00+00:00,60180.19921875,60511.828125,60180.19921875,60338.703125,0,60598.70306830357,60639.38722742861,60330.59271800295,42.69898791674895,403.4472442077645,62.56531969446223,-133.9439411187215,196.50926081318374,-0.0006709196940340937,-104.6259623883816,-48.33557986091182,-2.2708693639646356,0.006703986517912104,0,15.60622340242844,-40.68415912504133,-1,0.0
2024-08-23 02:00:00+00:00,60666.015625,60822.40234375,60666.015625,60789.23828125,0,60608.15659233436,60601.25143979522,60398.99038210331,52.110607440129534,332.0617297904835,30.125699778574926,-9.609460647294597,39.73516042586952,0.00011394405849853649,14.464758166417596,6.817282653137227,-3.0058872273750055,0.00547360373628433,1,-0.7423229741398245,6.905152539140545,1,1.0
2024-08-25 10:00:00+00:00,63887.73828125,63959.4453125,63837.4375,63899.2109375,0,63995.858913488875,64001.07010947214,63430.12816357802,49.09377059645116,235.10910302113203,84.55918092055799,-82.84629714987298,167.40547807043097,-8.142357579878347e-05,-27.030158059722453,-11.929666128642566,-0.40438567867200703,0.0036800348446539496,0,9.889295947818027,-5.2111959832618595,-1,0.0
2024-08-25 13:00:00+00:00,64119.046875,64176.5546875,63908.15625,63955.41796875,22552576,64001.62226370632,64000.38380604086,63493.88961132909,56.547202099459675,223.89887315276135,66.26419942653592,-51.18730741430845,117.45150684084437,1.9350784976724765e-05,29.356152823427692,12.49084936411964,5.073162515750816,0.0034919245382616483,1,-15.626845793849498,1.2384576654585544,1,0.0
2024-08-26 05:00:00+00:00,63980.734375,64069.9609375,63913.9765625,64028.7265625,131549184,64104.25379336616,64119.49214564813,63812.64337411888,45.95064946500323,234.326659862655,23.310007143554685,-41.961196806108504,65.27120394966319,-0.00023765553612556197,-30.87985459153424,-14.60608112085174,-1.4915416952221037,0.0036624565527684284,0,1.0354211887097335,-15.238352281972766,-1,1.0
2024-08-29 09:00:00+00:00,59592.00390625,59774.5078125,59557.640625,59557.640625,0,59434.4234969119,59433.33073904733,60161.73381310363,50.69071896634131,378.478728485753,-132.3907230750774,130.4996120907261,-262.8903351658035,1.83862800718576e-05,39.39510233452893,16.70243865291559,0.9682554128579639,0.006351166325622727,1,-21.599905817041872,1.0927578645714675,1,1.0
2024-08-29 21:00:00+00:00,59519.5234375,59635.39453125,59459.4296875,59519.75,0,59769.681779840605,59790.67573699069,60106.24187927809,45.7481077569185,475.1041162330559,0.36464270031865453,-65.85685786199576,66.22150056231442,-0.00035112426630594,-62.53958558514569,-28.542347314811195,0.46834723073972384,0.007982323929927818,0,13.003281120247266,-20.993957150087226,-1,1.0
